,filename,accuracy
0,Covid (91).png,0.44576351090729865
1,Covid (139).png,0.9038387610522269
2,Covid (181).png,0.8820767195767196
3,Covid (29).png,0.08281477173596975
4,Covid (197).png,0.8035360976636498
5,Covid (178).png,0.9284684920738897
6,Covid (87).png,0.44950331125827814
7,Covid (68).png,0.8037857620715438
8,Covid (154).png,0.8268475544448411
9,Covid (13).png,0.5137117784176608
10,Covid (44).png,0.7761662093296746
11,Covid (3).png,0.40458197438549043
12,Covid (103).png,0.8534849736323782
13,Covid (115).png,0.8184875398810038
14,Covid (52).png,0.3675653620413672
15,Covid (142).png,0.901263908393648
16,Covid (135).png,0.934095452273863
17,Covid (72).png,0.8178473952770856
18,Covid (25).png,0.10375262683878715
19,Covid (162).png,0.43191833137485314
20,Covid (174).png,0.7820692473871664
21,Covid (33).png,0.7973850901413025
22,Covid (64).png,0.2819620163595709
23,Covid (123).png,0.35150832394542497
24,Covid (158).png,0.39164736821446794
25,Covid (48).png,0.7428022428022428
26,Covid (119).png,0.3456581449397845
27,Covid (118).png,0.35646754344266623
28,Covid (49).png,0.2530099906071215
29,Covid (159).png,0.4140055367099466
30,Covid (65).png,0.4590236949937645
31,Covid (122).png,0.3319778748768722
32,Covid (175).png,0.8630897921840283
33,Covid (32).png,0.7572667782681479
34,Covid (24).png,0.06353471707437608
35,Covid (163).png,0.3518849677019087
36,Covid (134).png,0.936571357223124
37,Covid (73).png,0.828369489725048
38,Covid (143).png,0.9072219855134214
39,Covid (114).png,0.32176680244399186
40,Covid (53).png,0.37009966777408637
41,Covid (45).png,0.7719540821248272
42,Covid (2).png,0.7160293278307064
43,Covid (102).png,0.8160912656825463
44,Covid (155).png,0.8115655610929713
45,Covid (12).png,0.48237056767105047
46,Covid (86).png,0.4459114139693356
47,Covid (69).png,0.7771952323476162
48,Covid (196).png,0.9372277735075583
49,Covid (179).png,0.9154418969233784
50,Covid (180).png,0.9498532854175596
51,Covid (28).png,0.10377440852079271
52,Covid (90).png,0.45619563287768505
53,Covid (138).png,0.8658419023136247
54,Covid (74).png,0.8298619619374337
55,Covid (133).png,0.06896551724137931
56,Covid (164).png,0.42422213608654286
57,Covid (23).png,0.5118764155874325
58,Covid (35).png,0.042547148375369236
59,Covid (172).png,0.8375707154742097
60,Covid (125).png,0.3759649899198505
61,Covid (62).png,0.28519379177783516
62,Covid (19).png,0.5011570247933884
63,Covid (9).png,0.29086915594603074
64,Covid (109).png,0.8337996794436445
65,Covid (58).png,0.3685164280197255
66,Covid (148).png,0.9164761904761904
67,Covid (97).png,0.9212411430351164
68,Covid (78).png,0.8229198886483142
69,Covid (187).png,0.404397789409047
70,Covid (168).png,0.3469990283279767
71,Covid (191).png,0.4290175215405077
72,Covid (39).png,0.7734259113145021
73,Covid (200).png,0.8427867537527214
74,Covid (81).png,0.2980396267952616
75,Covid (129).png,0.11698342709441995
76,Covid (15).png,0.4933263138335759
77,Covid (152).png,0.7233585504809937
78,Covid (105).png,0.8022574775389515
79,Covid (42).png,0.7615082335329342
80,Covid (5).png,0.40116801437556154
81,Covid (54).png,0.3841712169710663
82,Covid (113).png,0.7958891013384322
83,Covid (144).png,0.9018726195514177
84,Covid (145).png,0.8708664507899126
85,Covid (55).png,0.37320528967254407
86,Covid (112).png,0.339768236676279
87,Covid (104).png,0.8578653591143183
88,Covid (43).png,0.7735486860395843
89,Covid (4).png,0.36123185434265564
90,Covid (14).png,0.49525968014811506
91,Covid (153).png,0.2876986373759106
92,Covid (80).png,0.8683330320014464
93,Covid (128).png,0.11381718797449135
94,Covid (190).png,0.41433373992205397
95,Covid (38).png,0.7794394311405887
96,Covid (186).png,0.3822708987873271
97,Covid (169).png,0.05336656381042804
98,Covid (96).png,0.24052304284862425
99,Covid (79).png,0.9186892177589852
100,Covid (149).png,0.8144667282034069
101,Covid (59).png,0.37836503557427037
102,Covid (8).png,0.37290690434839596
103,Covid (108).png,0.8050226256317976
104,Covid (18).png,0.0
105,Covid (124).png,0.3538961038961039
106,Covid (63).png,0.2610391813196133
107,Covid (34).png,0.03677268314966025
108,Covid (173).png,0.8944783138825988
109,Covid (165).png,0.27441142416055575
110,Covid (22).png,0.49234334663224594
111,Covid (75).png,0.8239976901501402
112,Covid (132).png,0.9204277930988094
113,Covid (60).png,0.3653689003035256
114,Covid (127).png,0.08070743201044683
115,Covid (170).png,0.05476745564468329
116,Covid (37).png,0.5850562947799386
117,Covid (21).png,0.5047315768918798
118,Covid (166).png,0.3468589586898069
119,Covid (189).png,0.40687273049331324
120,Covid (131).png,0.07037480063795853
121,Covid (76).png,0.8293696041700602
122,Covid (99).png,0.8528301886792453
123,Covid (146).png,0.8991395326097584
124,Covid (111).png,0.3384997541853184
125,Covid (56).png,0.35843120152020186
126,Covid (40).png,0.7248943874471937
127,Covid (7).png,0.3574047152518804
128,Covid (107).png,0.7629026494461177
129,Covid (150).png,0.9361153552330023
130,Covid (17).png,0.0
131,Covid (83).png,0.3383438309053673
132,Covid (193).png,0.42306951135581555
133,Covid (185).png,0.42429215025211087
134,Covid (95).png,0.2967376859433275
135,Covid (94).png,0.405510956823606
136,Covid (184).png,0.9152961308109135
137,Covid (192).png,0.39566161728670085
138,Covid (82).png,0.9622941149779936
139,Covid (151).png,0.914727582292849
140,Covid (16).png,0.4827778121328304
141,Covid (41).png,0.7350713802326706
142,Covid (6).png,0.37513350274371154
143,Covid (106).png,0.7614577723064296
144,Covid (110).png,0.37908151124976863
145,Covid (57).png,0.39365147256507393
146,Covid (147).png,0.9151928302426467
147,Covid (130).png,0.07207149286357208
148,Covid (77).png,0.8509913386149994
149,Covid (98).png,0.8740987645375168
150,Covid (20).png,0.5057336343115124
151,Covid (167).png,0.3563417693499594
152,Covid (188).png,0.4038844177827933
153,Covid (171).png,0.010309278350515464
154,Covid (36).png,0.04218758759881146
155,Covid (61).png,0.3167233560090703
156,Covid (126).png,0.33428089859374605
157,Covid (140).png,0.887162271915101
158,Covid (50).png,0.7782875108273716
159,Covid (117).png,0.34781128914022413
160,Covid (101).png,0.8572382056416201
161,Covid (46).png,0.7581415957211127
162,Covid (1).png,0.4173337172473366
163,Covid (11).png,0.18575832113833796
164,Covid (156).png,0.859504132231405
165,Covid (85).png,0.4484386965030205
166,Covid (195).png,0.39908957095349723
167,Covid (183).png,0.9017330092490293
168,Covid (93).png,0.265666372462489
169,Covid (121).png,0.3456526708831822
170,Covid (66).png,0.4555174777244688
171,Covid (89).png,0.48410224438902744
172,Covid (31).png,0.7777823358083439
173,Covid (176).png,0.8724078721437063
174,Covid (199).png,0.8419772459788152
175,Covid (160).png,0.4051982413135676
176,Covid (27).png,0.03438731610457595
177,Covid (70).png,0.7997828363128708
178,Covid (137).png,0.9272566892090561
179,Covid (71).png,0.859690051658057
180,Covid (136).png,0.9346772286592575
181,Covid (161).png,0.4389451856488908
182,Covid (26).png,0.09231368086953919
183,Covid (30).png,0.805662700041034
184,Covid (177).png,0.8897133663853958
185,Covid (198).png,0.8112892981899016
186,Covid (120).png,0.3687959918584625
187,Covid (67).png,0.7445501313890225
188,Covid (88).png,0.4418029669075694
189,Covid (92).png,0.4438185336486777
190,Covid (182).png,0.9182840648949935
191,Covid (194).png,0.39761361165470754
192,Covid (84).png,0.9012873563218391
193,Covid (10).png,0.33065939851952797
194,Covid (157).png,0.8165412990018805
195,Covid (100).png,0.600794319412685
196,Covid (47).png,0.7586491755609159
197,Covid (51).png,0.345825525713096
198,Covid (116).png,0.37697871894328544
199,Covid (141).png,0.8854126573926431
200,Non-Covid (170).png,0.5728854229154169
201,Non-Covid (29).png,0.8043853056894037
202,Non-Covid (127).png,0.4161965209214857
203,Non-Covid (91).png,0.07794608240916058
204,Non-Covid (131).png,0.6125070154988559
205,Non-Covid (68).png,0.0
206,Non-Covid (87).png,0.3764324392393905
207,Non-Covid (166).png,0.4659857315504269
208,Non-Covid (189).png,0.4390970747413852
209,Non-Covid (44).png,0.09887994399719986
210,Non-Covid (13).png,0.09736349719340023
211,Non-Covid (52).png,0.8890882146478434
212,Non-Covid (25).png,0.5594001827697931
213,Non-Covid (193).png,0.543565348022033
214,Non-Covid (72).png,0.8041898885350318
215,Non-Covid (64).png,0.41873536299765807
216,Non-Covid (33).png,0.8200033746730786
217,Non-Covid (185).png,0.33783009680930287
218,Non-Covid (48).png,0.8783411293017039
219,Non-Covid (111).png,0.142696340765023
220,Non-Covid (146).png,0.8168891248293645
221,Non-Covid (150).png,0.7382699577496109
222,Non-Covid (107).png,0.8079510938521282
223,Non-Covid (106).png,0.8383838383838383
224,Non-Covid (147).png,0.8227168649825457
225,Non-Covid (110).png,0.7737984101389007
226,Non-Covid (49).png,0.896222549983612
227,Non-Covid (184).png,0.32645347978858474
228,Non-Covid (32).png,0.8252430787500927
229,Non-Covid (65).png,0.0
230,Non-Covid (73).png,0.796885043263288
231,Non-Covid (192).png,0.5260210035005835
232,Non-Covid (24).png,0.4866621744817472
233,Non-Covid (53).png,0.868911649841574
234,Non-Covid (12).png,0.514683471312657
235,Non-Covid (45).png,0.8063732258242668
236,Non-Covid (167).png,0.45384513215566474
237,Non-Covid (188).png,0.3302191879266978
238,Non-Covid (69).png,0.0
239,Non-Covid (86).png,0.4222521396288105
240,Non-Covid (130).png,0.6151371560231275
241,Non-Covid (90).png,0.7194667549888217
242,Non-Covid (126).png,0.9502885572139304
243,Non-Covid (28).png,0.7883484523863792
244,Non-Covid (171).png,0.23349160291919457
245,Non-Covid (1).png,0.11648420216688411
246,Non-Covid (23).png,0.5750553972776195
247,Non-Covid (195).png,0.5000163864582309
248,Non-Covid (74).png,0.546195519547074
249,Non-Covid (62).png,0.8446473273450155
250,Non-Covid (35).png,0.8254925137903861
251,Non-Covid (183).png,0.11644564687098062
252,Non-Covid (117).png,0.919915219017538
253,Non-Covid (19).png,0.7934660615820036
254,Non-Covid (140).png,0.9012231965219955
255,Non-Covid (156).png,0.8617371971787795
256,Non-Covid (58).png,0.875033306687983
257,Non-Covid (101).png,0.3306705450756507
258,Non-Covid (6).png,0.7167793035168525
259,Non-Covid (176).png,0.9001331036642656
260,Non-Covid (199).png,0.5268522148177185
261,Non-Covid (121).png,0.8233525635817015
262,Non-Covid (78).png,0.39938385178212316
263,Non-Covid (97).png,0.5772980839194761
264,Non-Covid (137).png,0.9028394630470582
265,Non-Covid (81).png,0.38860626917034485
266,Non-Covid (160).png,0.8563983183350127
267,Non-Covid (39).png,0.8701840237094217
268,Non-Covid (42).png,0.193222143364088
269,Non-Covid (15).png,0.3223866572703782
270,Non-Covid (54).png,0.8815582665968116
271,Non-Covid (55).png,0.8759734025530704
272,Non-Covid (14).png,0.6125373402511062
273,Non-Covid (43).png,0.0
274,Non-Covid (38).png,0.14777802452685865
275,Non-Covid (161).png,0.8251935878277408
276,Non-Covid (80).png,0.39480112985724103
277,Non-Covid (136).png,0.8870100674420878
278,Non-Covid (79).png,0.31241969235287637
279,Non-Covid (96).png,0.5106441941904114
280,Non-Covid (120).png,0.9254914394419784
281,Non-Covid (7).png,0.6236677778299451
282,Non-Covid (177).png,0.8274760383386581
283,Non-Covid (198).png,0.49935957646656987
284,Non-Covid (100).png,0.22374418816665148
285,Non-Covid (59).png,0.878876741146846
286,Non-Covid (157).png,0.859872369520626
287,Non-Covid (141).png,0.9124414715719064
288,Non-Covid (18).png,0.7672098968319182
289,Non-Covid (116).png,0.9143261438188757
290,Non-Covid (182).png,0.6310794401482712
291,Non-Covid (34).png,0.7811553933562808
292,Non-Covid (63).png,0.16764777034110154
293,Non-Covid (75).png,0.3661236424394319
294,Non-Covid (194).png,0.5078969890297985
295,Non-Covid (22).png,0.661981911640315
296,Non-Covid (103).png,0.8615231897645177
297,Non-Covid (154).png,0.8050019538882376
298,Non-Covid (142).png,0.9012036892293263
299,Non-Covid (115).png,0.30587437867148665
300,Non-Covid (181).png,0.7494188299108873
301,Non-Covid (37).png,0.8793865074036117
302,Non-Covid (139).png,0.9279209455531874
303,Non-Covid (60).png,0.4458422317138281
304,Non-Covid (99).png,0.3079488604780434
305,Non-Covid (76).png,0.3381653770858581
306,Non-Covid (197).png,0.5208435357492655
307,Non-Covid (8).png,0.6648613693315011
308,Non-Covid (178).png,0.1370965738279212
309,Non-Covid (21).png,0.7549445115921327
310,Non-Covid (56).png,0.8575839167115419
311,Non-Covid (158).png,0.8536739786227701
312,Non-Covid (17).png,0.6826507749520708
313,Non-Covid (40).png,0.15730226854690374
314,Non-Covid (119).png,0.8276229945426942
315,Non-Covid (162).png,0.825840637184657
316,Non-Covid (83).png,0.7716880773896544
317,Non-Covid (135).png,0.9281125387682765
318,Non-Covid (95).png,0.6525104494555962
319,Non-Covid (123).png,0.9371743401383787
320,Non-Covid (174).png,0.8808262454434994
321,Non-Covid (4).png,0.16564688174857667
322,Non-Covid (175).png,0.17951845566397964
323,Non-Covid (5).png,0.19911897467505393
324,Non-Covid (122).png,0.8830527231048929
325,Non-Covid (94).png,0.6758842800821812
326,Non-Covid (134).png,0.9013142174432497
327,Non-Covid (82).png,0.6953769353205036
328,Non-Covid (163).png,0.7577896952005974
329,Non-Covid (118).png,0.8472543830631822
330,Non-Covid (41).png,0.5738192419825073
331,Non-Covid (16).png,0.2980243799915931
332,Non-Covid (159).png,0.8389519970685233
333,Non-Covid (57).png,0.9444960600116995
334,Non-Covid (20).png,0.792772988860622
335,Non-Covid (196).png,0.5335929584599798
336,Non-Covid (9).png,0.6752873563218391
337,Non-Covid (179).png,0.8843342516069789
338,Non-Covid (98).png,0.5488950014227449
339,Non-Covid (77).png,0.3646347427860033
340,Non-Covid (61).png,0.39886504468071227
341,Non-Covid (138).png,0.8562174572588249
342,Non-Covid (36).png,0.7870107150666958
343,Non-Covid (180).png,0.740548288837126
344,Non-Covid (114).png,0.6044653980506632
345,Non-Covid (143).png,0.8844402362595247
346,Non-Covid (155).png,0.8450780404883326
347,Non-Covid (102).png,0.5829007498114379
348,Non-Covid (50).png,0.8919977390180879
349,Non-Covid (109).png,0.8353669531766544
350,Non-Covid (11).png,0.04181723525448643
351,Non-Covid (148).png,0.7773045420699926
352,Non-Covid (46).png,0.8869299363057325
353,Non-Covid (164).png,0.8390943708120554
354,Non-Covid (85).png,0.4300859315839726
355,Non-Covid (133).png,0.11401508507279424
356,Non-Covid (93).png,0.7924206767832508
357,Non-Covid (125).png,0.9273835472672963
358,Non-Covid (2).png,0.11213750868435272
359,Non-Covid (172).png,0.846703829374697
360,Non-Covid (105).png,0.6081418421557959
361,Non-Covid (152).png,0.5819577967228974
362,Non-Covid (144).png,0.9230501846621768
363,Non-Covid (113).png,0.763799898450156
364,Non-Covid (187).png,0.3856046746580018
365,Non-Covid (168).png,0.24095384980424725
366,Non-Covid (31).png,0.8075187969924812
367,Non-Covid (89).png,0.8514327700220427
368,Non-Covid (66).png,0.4276232381236483
369,Non-Covid (129).png,0.45560276537519806
370,Non-Covid (200).png,0.5497256237666586
371,Non-Covid (70).png,0.0
372,Non-Covid (191).png,0.17441154650300128
373,Non-Covid (27).png,0.5094521785169267
374,Non-Covid (26).png,0.569885242962166
375,Non-Covid (190).png,0.3710531400966184
376,Non-Covid (201).png,0.8569174118884797
377,Non-Covid (71).png,0.7266417728711746
378,Non-Covid (128).png,0.4516292175420851
379,Non-Covid (88).png,0.44408225437928406
380,Non-Covid (67).png,0.0
381,Non-Covid (30).png,0.7899991816024224
382,Non-Covid (186).png,0.35560431327428893
383,Non-Covid (112).png,0.6490608194123302
384,Non-Covid (145).png,0.8822502908426126
385,Non-Covid (153).png,0.806558555679821
386,Non-Covid (104).png,0.6176365328179801
387,Non-Covid (3).png,0.1291911007654774
388,Non-Covid (173).png,0.8759238280196364
389,Non-Covid (124).png,0.9019075844220896
390,Non-Covid (92).png,0.6723918716959247
391,Non-Covid (132).png,0.33117375571493574
392,Non-Covid (84).png,0.37613605987703824
393,Non-Covid (165).png,0.8463024610628939
394,Non-Covid (47).png,0.8843061866480252
395,Non-Covid (149).png,0.6674698795180722
396,Non-Covid (10).png,0.5459033760418956
397,Non-Covid (108).png,0.8494004643618206
398,Non-Covid (51).png,0.8907378586535776
